order_id,date,customer_id,customer_age,customer_gender,customer_segment,product_category,product_name,unit_price,quantity,subtotal,discount_rate,discount_amount,tax_rate,tax_amount,shipping_cost,total_amount,sales_channel,payment_method,region,sales_rep,lead_source,is_returned,return_reason,satisfaction_score,year,month,quarter,day_of_week,is_weekend,profit_margin,profit
ORD_20200121_2489,2020-01-21,CUST_74686,34.0,Other,Budget,Automotive,Deluxe Tool 621,130.95,1,130.95,0.0,0.0,0.2,26.19,0.0,157.14,Third Party,PayPal,Europe,Melanie Herrera,Paid Search,False,,6.0,2020,1,1,Tuesday,False,0.36755453926381115,57.75752029991528
ORD_20210205_9593,2021-02-05,CUST_33352,53.0,Other,Standard,Health & Beauty,Standard Set 267,86.17,1,86.17,0.1046,9.01,0.15,11.57,0.0,88.74,Retail Store,PayPal,Latin America,Jamie Esparza,Paid Search,False,,6.0,2021,2,1,Friday,False,0.3457528507231029,30.68210797316815
ORD_20240610_9306,2024-06-10,CUST_85324,66.0,Male,Enterprise,Electronics,Deluxe System 231,727.58,1,727.58,0.07,50.92,0.08,54.13,0.0,730.8,Phone,Bank Transfer,North America,Shane Mcintyre,Email,False,,7.0,2024,6,2,Monday,False,0.17046242766135053,124.57394213491496
ORD_20221103_8898,2022-11-03,CUST_72497,48.0,Male,Premium,Clothing,Deluxe Package 820,83.14,1,83.14,0.0,0.0,0.08,6.65,7.13,89.79,Mobile App,Debit Card,North America,Diane Roth,Referral,False,,6.0,2022,11,4,Thursday,False,0.3433453621662126,30.82898006890423
ORD_20241020_7570,2024-10-20,CUST_38016,72.0,Female,Enterprise,Clothing,Basic Package 592,62.38,1,62.38,0.0,0.0,0.2,12.48,1.08,74.86,Phone,Debit Card,Europe,Cody Larson,Social Media,False,,9.0,2024,10,4,Sunday,True,0.2384152093172363,17.84776256948831
ORD_20210106_1287,2021-01-06,CUST_77177,42.0,Other,Budget,Clothing,Elite Device 482,141.68,2,283.36,0.0326,9.23,0.15,41.12,0.0,315.25,Retail Store,Credit Card,Latin America,Rodney Lucas,Social Media,False,,9.0,2021,1,1,Wednesday,False,0.17584030854640434,55.43365726925397
ORD_20240315_2274,2024-03-15,CUST_76948,51.0,Other,Standard,Sports & Outdoors,Classic System 620,43.06,1,43.06,0.1088,4.69,0.2,7.68,7.55,46.05,Online,PayPal,Europe,Barbara Hart,Email,False,,6.0,2024,3,1,Friday,False,0.3918102107539092,18.04286020521752
ORD_20200819_2311,2020-08-19,CUST_60627,22.0,Other,Premium,Sports & Outdoors,Elite Widget 177,73.06,1,73.06,0.0431,3.15,0.15,10.49,4.6,80.39,Phone,Credit Card,Latin America,Kevin Baker,Direct,False,,,2020,8,3,Wednesday,False,0.3604173780995009,28.97395302541888
ORD_20230722_1568,2023-07-22,CUST_61747,38.0,Other,Enterprise,Toys & Games,Basic Set 180,57.56,1,57.56,0.0,0.0,0.1,5.76,6.65,63.32,Phone,Credit Card,Asia Pacific,Elizabeth Hernandez,Email,False,,9.0,2023,7,3,Saturday,True,0.4150640624017571,26.28185643127926
ORD_20240317_8522,2024-03-17,CUST_60910,40.0,Other,Standard,Books,Pro Unit 263,25.09,1,25.09,0.114,2.86,0.15,3.33,0.0,25.56,Retail Store,PayPal,Latin America,Katelyn Gray,Organic Search,False,,10.0,2024,3,1,Sunday,True,0.33458649487272074,8.552030808946741
ORD_20200324_8889,2020-03-24,CUST_55148,67.0,Other,Standard,Toys & Games,Standard Device 292,26.4,1,26.4,0.0,0.0,0.2,5.28,12.5,31.68,Mobile App,Credit Card,Europe,Henry Nunez,Social Media,False,,9.0,2020,3,1,Tuesday,False,0.1859548017610344,5.89104811978957
ORD_20240423_7861,2024-04-23,CUST_26988,19.0,Male,Standard,Health & Beauty,Premium Unit 692,23.8,1,23.8,0.0809,1.93,0.05,1.09,10.82,22.96,Online,Debit Card,Middle East & Africa,Kimberly Savage,Social Media,False,,6.0,2024,4,2,Tuesday,False,0.42096453996372507,9.665345837567129
ORD_20220822_1874,2022-08-22,CUST_26270,33.0,Other,Standard,Sports & Outdoors,Deluxe System 729,146.53,1,146.53,0.0,0.0,0.08,11.72,0.0,158.25,Online,Debit Card,North America,Jeffery Jordan,Email,False,,7.0,2022,8,3,Monday,False,0.35828685167672775,56.698894277842165
ORD_20200207_8988,2020-02-07,CUST_33878,66.0,Other,Premium,Books,Standard Package 214,35.47,1,35.47,0.0644,2.28,0.1,3.32,0.0,36.5,Retail Store,PayPal,Asia Pacific,Vicki Brown,Social Media,True,Changed Mind,1.0,2020,2,1,Friday,False,0.2187256365430585,7.9834857338216345
ORD_20240324_9144,2024-03-24,CUST_12570,72.0,Female,Enterprise,Home & Garden,Pro Kit 981,144.81,1,144.81,0.0,0.0,0.08,11.58,0.0,156.39,Third Party,Bank Transfer,North America,Cody Lopez,Organic Search,False,,,2024,3,1,Sunday,True,0.24232726954253409,37.897561683756905
ORD_20200225_2376,2020-02-25,CUST_58266,24.0,Other,Standard,Electronics,Pro System 600,153.93,1,153.93,0.1389,21.37,0.2,26.51,0.0,159.07,Online,Bank Transfer,Europe,Thomas Mills,Direct,False,,9.0,2020,2,1,Tuesday,False,0.3833201105189414,60.974729980248
ORD_20200127_1814,2020-01-27,CUST_16674,21.0,Female,Standard,Automotive,Standard Widget 673,116.28,2,232.57,0.0,0.0,0.1,23.26,0.0,255.83,Online,Credit Card,Asia Pacific,Tony Cole,Paid Search,False,,9.0,2020,1,1,Monday,False,0.3161810594985795,80.8886004515216
ORD_20240530_6477,2024-05-30,CUST_13148,44.0,Male,Standard,Toys & Games,Premium Package 542,39.58,2,79.16,0.0,0.0,0.08,6.33,0.0,85.49,Retail Store,Debit Card,North America,Sandra Jackson,Paid Search,False,,10.0,2024,5,2,Thursday,False,0.31240270166525497,26.707306965362644
ORD_20211220_6378,2021-12-20,CUST_10427,48.0,Other,Budget,Sports & Outdoors,Elite Kit 525,83.41,3,250.22,0.0,0.0,0.08,20.02,0.0,270.23,Retail Store,Debit Card,North America,Janice Fuentes,Advertisement,False,,8.0,2021,12,4,Monday,False,0.4128962856549766,111.57696327254433
ORD_20240516_8812,2024-05-16,CUST_12482,60.0,Male,Budget,Health & Beauty,Basic Package 233,99.88,2,199.76,0.0788,15.73,0.1,18.4,0.0,202.43,Retail Store,Credit Card,Asia Pacific,Hannah Elliott,Paid Search,True,Damaged in Shipping,3.0,2024,5,2,Thursday,False,0.260151519361401,52.66247206432841
ORD_20200922_1755,2020-09-22,CUST_71194,39.0,Other,Premium,Health & Beauty,Elite Device 441,97.36,2,194.73,0.0246,4.8,0.05,9.5,0.0,199.43,Third Party,Bank Transfer,Middle East & Africa,Alexandra Ho,Advertisement,False,,6.0,2020,9,3,Tuesday,False,0.24267312124700396,48.39630057029
ORD_20220212_2147,2022-02-12,CUST_41774,19.0,Female,Standard,Home & Garden,Premium System 864,179.9,2,359.8,0.0762,27.41,0.2,66.48,0.0,398.87,Mobile App,Credit Card,Europe,Angela Finley,Email,False,,6.0,2022,2,1,Saturday,True,0.2808246702232334,112.0125362119411
ORD_20230927_3204,2023-09-27,CUST_97917,35.0,Female,Standard,Health & Beauty,Premium Set 491,85.34,1,85.34,0.0,0.0,0.2,17.07,0.0,102.41,Retail Store,Credit Card,Europe,Laura Fischer,Direct,False,,7.0,2023,9,3,Wednesday,False,0.1540568809818729,15.776965181353603
ORD_20210623_3894,2021-06-23,CUST_92358,40.0,Female,Premium,Toys & Games,Elite Unit 171,62.5,1,62.5,0.0474,2.96,0.1,5.95,0.0,65.5,Retail Store,Credit Card,Asia Pacific,Mary Evans,Direct,False,,9.0,2021,6,2,Wednesday,False,0.15764499898049575,10.325747433222471
ORD_20211016_7511,2021-10-16,CUST_98647,48.0,Male,Budget,Automotive,Deluxe Kit 980,226.72,1,226.72,0.126,28.56,0.15,29.72,0.0,227.88,Mobile App,Debit Card,Latin America,Colton Martinez,Email,False,,6.0,2021,10,4,Saturday,True,0.4478153314022163,102.04815771993705
ORD_20210520_9401,2021-05-20,CUST_75767,79.0,Female,Budget,Electronics,Premium Set 962,519.06,1,519.06,0.0,0.0,0.15,77.86,0.0,596.92,Third Party,Credit Card,Latin America,Kevin Woods,Advertisement,False,,6.0,2021,5,2,Thursday,False,0.4191946753039769,250.22568558244987
ORD_20231014_4070,2023-10-14,CUST_93390,48.0,Female,Budget,Clothing,Basic Widget 906,121.45,1,121.45,0.0239,2.9,0.1,11.85,0.0,130.4,Retail Store,Credit Card,Asia Pacific,Joshua Parker,Direct,False,,9.0,2023,10,4,Saturday,True,0.3489044387982584,45.49713881929289
ORD_20220911_1498,2022-09-11,CUST_52642,74.0,Male,Standard,Electronics,Pro Device 830,373.49,3,1120.46,0.0,0.0,0.08,89.64,0.0,1210.09,Phone,Credit Card,North America,Mr. Christopher Hunter PhD,Social Media,False,,,2022,9,3,Sunday,True,0.4221467503173316,510.8355610914998
ORD_20240801_8101,2024-08-01,CUST_15995,59.0,Male,Budget,Toys & Games,Basic Package 918,11.46,2,22.93,0.0,0.0,0.08,1.83,5.36,24.76,Online,Debit Card,North America,Laura Horn,Referral,False,,7.0,2024,8,3,Thursday,False,0.31572466038070524,7.817342591026262
ORD_20240322_1440,2024-03-22,CUST_31534,26.0,Female,Budget,Electronics,Standard Package 669,429.56,1,429.56,0.0272,11.68,0.2,83.58,0.0,501.46,Online,PayPal,Europe,Selena Bailey,Email,False,,6.0,2024,3,1,Friday,False,0.41827277473807845,209.7470656201568
ORD_20210831_2531,2021-08-31,CUST_18611,59.0,Male,Premium,Electronics,Basic Set 590,555.15,1,555.15,0.0728,40.39,0.08,41.18,0.0,555.94,Retail Store,Credit Card,North America,Kristin Williams,Social Media,False,,,2021,8,3,Tuesday,False,0.164992333841247,91.72583807570287
ORD_20240928_7641,2024-09-28,CUST_46905,40.0,Other,Premium,Books,Premium Tool 594,18.84,5,94.21,0.0,0.0,0.15,14.13,0.0,108.34,Online,Credit Card,Latin America,Brenda Sims,Direct,False,,6.0,2024,9,3,Saturday,True,0.3484898863719947,37.755394289541904
ORD_20211112_4310,2021-11-12,CUST_42783,,Other,Premium,Automotive,Premium System 925,236.88,2,473.76,0.0,0.0,0.2,94.75,0.0,568.51,Online,Credit Card,Europe,Maureen Charles,Advertisement,False,,8.0,2021,11,4,Friday,False,0.2895164767032541,164.593012170567
ORD_20240606_7092,2024-06-06,CUST_20803,33.0,Other,Premium,Electronics,Elite System 356,552.9,1,552.9,0.1006,55.62,0.08,39.78,0.0,537.05,Online,PayPal,North America,Alyssa Roman,Social Media,False,,10.0,2024,6,2,Thursday,False,0.19927939383583987,107.02299845953779
ORD_20200812_1031,2020-08-12,CUST_89123,67.0,Female,Premium,Sports & Outdoors,Premium Package 194,120.06,2,240.11,0.0,0.0,0.08,19.21,0.0,259.32,Online,Debit Card,North America,Dr. Autumn Wallace MD,Email,False,,7.0,2020,8,3,Wednesday,False,0.24262514637270344,62.91755295736945
ORD_20200206_6896,2020-02-06,CUST_35480,62.0,Other,Standard,Books,Deluxe Set 550,13.56,2,27.12,0.0988,2.68,0.2,4.89,7.1,29.33,Online,Debit Card,Europe,Scott Blake,Email,False,,9.0,2020,2,1,Thursday,False,0.17068047953847393,5.00605846486344
ORD_20230413_8419,2023-04-13,CUST_66202,40.0,,Budget,Automotive,Pro Package 296,176.55,3,529.64,0.0,0.0,0.1,52.96,0.0,582.61,Mobile App,Credit Card,Asia Pacific,Nathaniel Burns,Organic Search,False,,9.0,2023,4,2,Thursday,False,0.42417835837592777,247.1305533733993
ORD_20220719_4763,2022-07-19,CUST_11305,56.0,,Budget,Toys & Games,Deluxe Kit 998,69.71,1,69.71,0.0,0.0,0.08,5.58,0.52,75.29,Online,PayPal,North America,Mary Simpson,Social Media,False,,6.0,2022,7,3,Tuesday,False,0.17345042258568022,13.059082316475864
ORD_20201201_5298,2020-12-01,CUST_62892,44.0,,Standard,Clothing,Classic System 749,108.17,1,108.17,0.0,0.0,0.2,21.63,0.0,129.81,Retail Store,Credit Card,Europe,Gloria Garcia,Referral,False,,6.0,2020,12,4,Tuesday,False,0.18858746169182752,24.48053840221613
ORD_20220225_3001,2022-02-25,CUST_35577,35.0,Male,Premium,Toys & Games,Pro Unit 201,84.7,1,84.7,0.0406,3.44,0.08,6.5,5.22,87.77,Online,Debit Card,North America,Monica Adkins,Organic Search,False,,9.0,2022,2,1,Friday,False,0.4344029322902798,38.12754536711786
ORD_20220717_9921,2022-07-17,CUST_53760,66.0,Female,Enterprise,Home & Garden,Elite Widget 741,39.29,1,39.29,0.0,0.0,0.1,3.93,9.94,43.22,Online,Cash,Asia Pacific,Darlene Garcia,Direct,False,,,2022,7,3,Sunday,True,0.32923164610672057,14.229391744732462
ORD_20200809_9307,2020-08-09,CUST_30542,23.0,Other,Standard,Clothing,Elite Device 434,115.87,3,347.6,0.0366,12.72,0.1,33.49,0.0,368.37,Online,PayPal,Asia Pacific,Jacob Small DDS,Paid Search,False,,10.0,2020,8,3,Sunday,True,0.2674299539278624,98.51317212840667
ORD_20240814_5426,2024-08-14,CUST_34618,29.0,Female,Standard,Health & Beauty,Basic Tool 624,70.67,1,70.67,0.0334,2.36,0.2,13.66,0.0,81.97,Third Party,Bank Transfer,Europe,Richard Castillo,Direct,False,,10.0,2024,8,3,Wednesday,False,0.21656143546422157,17.75154086500224
ORD_20240227_6324,2024-02-27,CUST_40086,37.0,Male,Standard,Clothing,Premium Unit 723,103.11,2,206.23,0.109,22.47,0.05,9.19,0.0,192.94,Phone,Credit Card,Middle East & Africa,Courtney Perez,Organic Search,True,Defective,2.0,2024,2,1,Tuesday,False,0.3872064854811996,74.70761930874265
ORD_20221011_8504,2022-10-11,CUST_20292,22.0,Female,Standard,Toys & Games,Premium Set 540,44.23,3,132.68,0.0,0.0,0.08,10.61,0.0,143.3,Third Party,Credit Card,North America,Marissa Lloyd,Organic Search,False,,6.0,2022,10,4,Tuesday,False,0.406276649705831,58.21944390284558
ORD_20210622_1510,2021-06-22,CUST_48543,21.0,Female,Budget,Books,Basic System 581,52.29,1,52.29,0.0,0.0,0.1,5.23,4.27,57.52,Online,Credit Card,Asia Pacific,Deborah Burns,Organic Search,False,,9.0,2021,6,2,Tuesday,False,0.44399847966223727,25.538792550171888
ORD_20200607_4171,2020-06-07,CUST_28342,72.0,Female,Budget,Home & Garden,Classic Device 214,151.63,2,303.27,0.1464,44.4,0.2,51.77,0.0,310.64,Retail Store,Cash,Europe,Susan Gonzalez MD,Paid Search,False,,6.0,2020,6,2,Sunday,True,0.38837371824950245,120.64441183702543
ORD_20220630_2134,2022-06-30,CUST_48654,48.0,Male,Standard,Automotive,Standard Set 562,88.51,1,88.51,0.0,0.0,0.1,8.85,2.57,97.36,Online,Cash,Asia Pacific,Benjamin Haney,Referral,False,,9.0,2022,6,2,Thursday,False,0.2860909755086255,27.853817375519778
ORD_20201206_7513,2020-12-06,CUST_18540,52.0,Male,Standard,Health & Beauty,Premium Tool 320,55.26,1,55.26,0.0,0.0,0.1,5.53,0.28,60.79,Mobile App,Credit Card,Asia Pacific,Mr. James Fletcher MD,Direct,False,,7.0,2020,12,4,Sunday,True,0.32580751434650657,19.805838797124135
ORD_20240727_4845,2024-07-27,CUST_46537,55.0,Other,Premium,Automotive,Deluxe Kit 250,164.02,2,328.04,0.1003,32.89,0.08,23.61,0.0,318.77,Online,Cryptocurrency,North America,Cody Thomas,Referral,False,,9.0,2024,7,3,Saturday,True,0.3583175982819243,114.22090080432899
ORD_20211017_4774,2021-10-17,CUST_41419,63.0,Male,Budget,Clothing,Classic Tool 907,175.7,1,175.7,0.0655,11.52,0.2,32.84,0.0,197.02,Third Party,Cryptocurrency,Europe,Melinda Vasquez,Referral,False,,10.0,2021,10,4,Sunday,True,0.41006618750197477,80.79124026163908
ORD_20200713_9464,2020-07-13,CUST_90940,42.0,Male,Premium,Health & Beauty,Basic Package 609,21.0,2,42.01,0.0,0.0,0.08,3.36,12.65,45.37,Online,Debit Card,North America,Amy Hill,Advertisement,False,,8.0,2020,7,3,Monday,False,0.32808122592919287,14.885045220407479
ORD_20220916_1238,2022-09-16,CUST_22587,39.0,Male,Standard,Automotive,Pro Kit 524,218.07,1,218.07,0.0,0.0,0.1,21.81,0.0,239.88,Phone,Cash,Asia Pacific,Jennifer Leonard,Email,False,,8.0,2022,9,3,Friday,False,0.2568172608080765,61.60532452264139
ORD_20220425_1834,2022-04-25,CUST_26382,72.0,Female,Budget,Electronics,Pro Package 577,271.54,1,271.54,0.0,0.0,0.08,21.72,0.0,293.26,Online,Debit Card,North America,Brian Diaz,Organic Search,False,,6.0,2022,4,2,Monday,False,0.441369569238521,129.43603987488868
ORD_20220721_6437,2022-07-21,CUST_37964,41.0,Other,Standard,Clothing,Premium System 326,141.16,3,423.49,0.0,0.0,0.08,33.88,0.0,457.37,Retail Store,Debit Card,North America,Jonathan Bates,Paid Search,False,,8.0,2022,7,3,Thursday,False,0.4071965271142306,186.23947560623566
ORD_20200305_5225,2020-03-05,CUST_87994,53.0,Male,Enterprise,Automotive,Deluxe Tool 954,138.65,2,277.3,0.0,0.0,0.1,27.73,0.0,305.03,Retail Store,Credit Card,Asia Pacific,Laura Lee,Advertisement,False,,6.0,2020,3,1,Thursday,False,0.3521838489490959,107.42663944494271
ORD_20210201_1802,2021-02-01,CUST_22011,42.0,Male,Standard,Home & Garden,Premium Package 506,110.11,1,110.11,0.1395,15.36,0.2,18.95,0.0,113.7,Mobile App,Bank Transfer,Europe,Richard Barker,Direct,False,,9.0,2021,2,1,Monday,False,0.20919897616583852,23.78592359005584
ORD_20230505_1518,2023-05-05,CUST_56100,79.0,Other,Budget,Electronics,Premium System 606,441.77,2,883.54,0.1177,103.96,0.1,77.96,0.0,857.54,Retail Store,Credit Card,Asia Pacific,Guy Burnett,Paid Search,True,Not as Described,1.0,2023,5,2,Friday,False,0.18941270184084028,162.42896833659415
ORD_20210212_9954,2021-02-12,CUST_94136,44.0,Female,Enterprise,Home & Garden,Premium Package 908,236.01,2,472.03,0.0,0.0,0.1,47.2,0.0,519.23,Online,Credit Card,Asia Pacific,Olivia Mcdonald,Organic Search,False,,9.0,2021,2,1,Friday,False,0.412184468334727,214.0185414934403
ORD_20220102_8299,2022-01-02,CUST_16956,41.0,,Enterprise,Electronics,Premium System 442,502.15,1,502.15,0.0,0.0,0.08,40.17,0.0,542.33,Third Party,Credit Card,North America,Cindy Rich MD,Organic Search,False,,9.0,2022,1,1,Sunday,True,0.4348994233495591,235.85900426516642
ORD_20221126_5402,2022-11-26,CUST_29214,72.0,Other,Premium,Home & Garden,Basic Tool 548,113.17,1,113.17,0.0,0.0,0.1,11.32,0.0,124.49,Retail Store,PayPal,Asia Pacific,Matthew Gill,Social Media,False,,7.0,2022,11,4,Saturday,True,0.4309533188553112,53.649378664297686
ORD_20210815_5042,2021-08-15,CUST_20652,76.0,Male,Budget,Toys & Games,Deluxe System 571,42.63,1,42.63,0.0,0.0,0.05,2.13,5.55,44.76,Mobile App,Debit Card,Middle East & Africa,Jennifer Hernandez,Paid Search,False,,7.0,2021,8,3,Sunday,True,0.2359600494040373,10.56157181132471
ORD_20220525_1835,2022-05-25,CUST_70643,71.0,Other,Budget,Automotive,Pro Set 283,158.12,1,158.12,0.0,0.0,0.08,12.65,0.0,170.77,Retail Store,Credit Card,North America,Leonard Davis,Advertisement,False,,8.0,2022,5,2,Wednesday,False,0.22501576050637256,38.425941421673244
ORD_20210912_2368,2021-09-12,CUST_35859,60.0,Other,Enterprise,Toys & Games,Premium Kit 160,26.5,1,26.5,0.0,0.0,0.2,5.3,14.61,31.81,Online,PayPal,Europe,Michael Pratt,Email,False,,7.0,2021,9,3,Sunday,True,0.3699329872772772,11.767568325290187
ORD_20240926_3683,2024-09-26,CUST_27441,56.0,Male,Premium,Clothing,Classic Package 986,101.77,2,203.54,0.0,0.0,0.08,16.28,0.0,219.83,Retail Store,Credit Card,North America,Paul Castro,Email,False,,8.0,2024,9,3,Thursday,False,0.28799203881676005,63.30928989308837
ORD_20201110_8409,2020-11-10,CUST_18479,47.0,Male,Premium,Home & Garden,Elite Kit 760,165.81,1,165.81,0.0,0.0,0.08,13.27,0.0,179.08,Online,Bank Transfer,North America,Jill Stewart,Advertisement,True,Defective,3.0,2020,11,4,Tuesday,False,0.2047593024009433,36.66829587396093
ORD_20200630_8673,2020-06-30,CUST_25095,34.0,Other,Budget,Health & Beauty,Elite System 923,6.28,1,62.78,0.109,6.84,0.15,8.39,3.99,64.33,Online,Credit Card,Latin America,Kimberly Levine,Direct,False,,8.0,2020,6,2,Tuesday,False,0.32074589278977206,20.633583283166036
ORD_20210203_9279,2021-02-03,CUST_62195,68.0,Male,Budget,Health & Beauty,Elite Tool 499,105.8,3,317.39,0.0,0.0,0.08,25.39,0.0,342.79,Online,Bank Transfer,North America,Audrey Cooper,Email,False,,9.0,2021,2,1,Wednesday,False,0.21701485097209522,74.39052076472453
ORD_20210704_8052,2021-07-04,CUST_14374,57.0,Female,Budget,Health & Beauty,Pro Unit 550,74.76,1,74.76,0.0,0.0,0.15,11.21,3.41,85.97,Mobile App,Credit Card,Latin America,Michael Castaneda,Social Media,False,,10.0,2021,7,3,Sunday,True,0.2814762376577322,24.19851215143524
ORD_20200913_7209,2020-09-13,CUST_35385,53.0,Male,Standard,Books,Basic Package 401,70.75,4,283.0,0.0,0.0,0.15,42.45,0.0,325.45,Online,Bank Transfer,Latin America,Rebecca Cole,Advertisement,False,,,2020,9,3,Sunday,True,0.15960959796660526,51.94494365823168
ORD_20241209_4860,2024-12-09,CUST_72236,74.0,Male,Budget,Books,Classic Unit 648,32.69,3,98.07,0.0,0.0,0.15,14.71,0.0,112.78,Online,PayPal,Latin America,Shannon Green,Direct,False,,10.0,2024,12,4,Monday,False,0.34645792281873483,39.073524535496915
ORD_20240730_8751,2024-07-30,CUST_83420,71.0,Other,Standard,Home & Garden,Classic Package 439,194.21,2,388.42,0.1321,51.31,0.08,26.97,0.0,364.07,Retail Store,Debit Card,North America,Janice Fernandez,Organic Search,False,,7.0,2024,7,3,Tuesday,False,0.2799627982126937,101.9260559452954
ORD_20241130_8354,2024-11-30,CUST_52777,38.0,Female,Budget,Clothing,Basic Set 625,87.53,1,87.53,0.1039,9.1,0.15,11.77,0.0,90.2,Retail Store,PayPal,Latin America,Daniel Macias,Social Media,False,,10.0,2024,11,4,Saturday,True,0.290735292570441,26.22432338985378
ORD_20231122_1807,2023-11-22,CUST_99691,33.0,Other,Enterprise,Books,Pro System 843,34.01,1,34.01,0.2409,8.19,0.2,5.16,5.31,30.98,Online,Debit Card,Europe,Ruben Stark,Paid Search,True,Defective,2.0,2023,11,4,Wednesday,False,0.1690096137938974,5.235917835334941
ORD_20230715_6116,2023-07-15,CUST_14674,34.0,Male,Budget,Toys & Games,Deluxe System 169,68.42,1,68.42,0.0,0.0,0.15,10.26,0.0,78.68,Retail Store,PayPal,Latin America,Laurie Stanley DVM,Advertisement,False,,9.0,2023,7,3,Saturday,True,0.30062767821569025,23.653385722010512
ORD_20210309_5805,2021-03-09,CUST_31564,35.0,Male,Premium,Books,Basic Unit 121,6.16,1,6.16,0.0,0.0,0.2,1.23,0.0,7.39,Retail Store,Bank Transfer,Europe,Walter Johnson,Email,False,,7.0,2021,3,1,Tuesday,False,0.3440420697163828,2.542470895204069
ORD_20200628_6983,2020-06-28,CUST_94401,64.0,Male,Budget,Clothing,Elite Package 620,106.29,1,106.29,0.0,0.0,0.15,15.94,0.0,122.24,Mobile App,Debit Card,Latin America,John Guzman II,Organic Search,False,,10.0,2020,6,2,Sunday,True,0.3548839308266636,43.38101170425136
ORD_20220819_6291,2022-08-19,CUST_83864,64.0,Other,Budget,Automotive,Basic Tool 996,112.64,1,112.64,0.0,0.0,0.2,22.53,0.0,135.17,Online,Debit Card,Europe,Shannon Miller,Paid Search,False,,10.0,2022,8,3,Friday,False,0.4209695308339061,56.90245148281908
ORD_20210901_2059,2021-09-01,CUST_76174,67.0,Male,Standard,Electronics,Elite Device 721,335.55,2,671.09,0.0,0.0,0.08,53.69,0.0,724.78,Retail Store,Bank Transfer,North America,Linda Keller,Social Media,False,,,2021,9,3,Wednesday,False,0.44254321252329143,320.74646957263116
ORD_20210412_9383,2021-04-12,CUST_22166,55.0,Female,Enterprise,Electronics,Pro Set 318,596.31,1,596.31,0.0,0.0,0.08,47.71,0.0,644.02,Retail Store,Cryptocurrency,North America,Nathaniel Wallace,Paid Search,False,,7.0,2021,4,2,Monday,False,0.20721935526650737,133.45340917873608
